timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780569525100,286,POST /api/auth/login,200,OK,Users 1-4,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,286,0,1
1780569525099,287,POST /api/auth/login,200,OK,Users 1-3,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,287,0,1
1780569525152,237,GET /api/todos,200,OK,Users 1-10,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,237,0,2
1780569525155,235,GET /api/todos,200,OK,Users 1-2,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,235,0,1
1780569525100,291,POST /api/auth/login,200,OK,Users 1-1,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,291,0,1
1780569525166,226,POST /api/auth/login,400,Bad Request,Users 1-9,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,226,0,1
1780569525388,3,GET Frontend /,200,OK,Users 1-10,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525388,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525166,398,POST /api/auth/login,200,OK,Users 1-8,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,398,0,1
1780569525166,398,POST /api/auth/login,200,OK,Users 1-5,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,398,0,1
1780569525166,398,POST /api/auth/login,200,OK,Users 1-6,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,398,0,1
1780569525384,182,GET /api/todos,200,OK,Users 1-3,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,182,0,2
1780569525390,176,GET /api/todos,401,Unauthorized,Users 1-9,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,176,0,2
1780569525384,183,GET /api/todos,200,OK,Users 1-7,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,183,0,2
1780569525384,183,GET /api/todos,200,OK,Users 1-4,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,183,0,2
1780569525390,179,GET /api/todos,200,OK,Users 1-1,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,179,0,1
1780569525571,3,GET Frontend /,200,OK,Users 1-9,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569525571,3,GET Frontend /,200,OK,Users 1-4,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525571,3,GET Frontend /,200,OK,Users 1-7,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525571,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525571,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525392,292,POST /api/auth/login,200,OK,Users 1-2,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,292,0,1
1780569525391,293,POST /api/auth/login,200,OK,Users 1-10,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,293,0,2
1780569525562,124,GET /api/todos,200,OK,Users 1-8,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,124,0,2
1780569525562,124,GET /api/todos,200,OK,Users 1-6,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,124,0,2
1780569525562,125,GET /api/todos,200,OK,Users 1-5,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,124,0,2
1780569525686,3,GET Frontend /,200,OK,Users 1-8,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525693,3,GET Frontend /,200,OK,Users 1-6,text,true,,582,157,10,10,http://host.docker.internal:8080/,2,0,1
1780569525693,3,GET Frontend /,200,OK,Users 1-5,text,true,,582,157,10,10,http://host.docker.internal:8080/,2,0,1
1780569525574,227,POST /api/auth/login,400,Bad Request,Users 1-3,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,227,0,3
1780569525684,240,GET /api/todos,200,OK,Users 1-2,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,240,0,2
1780569525684,240,GET /api/todos,200,OK,Users 1-10,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,240,0,2
1780569525802,122,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,122,0,2
1780569525574,351,POST /api/auth/login,200,OK,Users 1-9,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,351,0,1
1780569525574,351,POST /api/auth/login,200,OK,Users 1-4,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,351,0,1
1780569525574,352,POST /api/auth/login,200,OK,Users 1-7,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,351,0,3
1780569525575,351,POST /api/auth/login,200,OK,Users 1-1,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,351,0,2
1780569525924,3,GET Frontend /,200,OK,Users 1-10,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525924,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569525925,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,157,10,10,http://host.docker.internal:8080/,2,0,1
1780569525696,289,POST /api/auth/login,400,Bad Request,Users 1-6,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,289,0,1
1780569525696,350,POST /api/auth/login,200,OK,Users 1-5,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,350,0,1
1780569525690,356,POST /api/auth/login,200,OK,Users 1-8,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,356,0,1
1780569525986,64,GET /api/todos,401,Unauthorized,Users 1-6,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,64,0,2
1780569525925,126,GET /api/todos,200,OK,Users 1-9,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,126,0,2
1780569525926,125,GET /api/todos,200,OK,Users 1-1,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,125,0,1
1780569525925,127,GET /api/todos,200,OK,Users 1-4,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,127,0,2
1780569525926,126,GET /api/todos,200,OK,Users 1-7,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,126,0,1
1780569526051,2,GET Frontend /,200,OK,Users 1-6,text,true,,582,157,10,10,http://host.docker.internal:8080/,2,0,1
1780569526057,3,GET Frontend /,200,OK,Users 1-7,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569526056,4,GET Frontend /,200,OK,Users 1-9,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569526057,3,GET Frontend /,200,OK,Users 1-4,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526057,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569525928,295,POST /api/auth/login,200,OK,Users 1-2,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,295,0,1
1780569525928,295,POST /api/auth/login,200,OK,Users 1-3,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,295,0,1
1780569525928,295,POST /api/auth/login,200,OK,Users 1-10,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,295,0,1
1780569526046,179,GET /api/todos,200,OK,Users 1-8,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,178,0,2
1780569526046,179,GET /api/todos,200,OK,Users 1-5,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,179,0,2
1780569526225,2,GET Frontend /,200,OK,Users 1-8,text,true,,582,157,10,10,http://host.docker.internal:8080/,2,0,1
1780569526225,3,GET Frontend /,200,OK,Users 1-5,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526060,389,POST /api/auth/login,400,Bad Request,Users 1-9,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,389,0,2
1780569526053,398,POST /api/auth/login,200,OK,Users 1-6,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,398,0,2
1780569526060,391,POST /api/auth/login,200,OK,Users 1-1,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,391,0,1
1780569526060,391,POST /api/auth/login,200,OK,Users 1-7,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,391,0,2
1780569526060,391,POST /api/auth/login,200,OK,Users 1-4,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,391,0,2
1780569526224,232,GET /api/todos,200,OK,Users 1-2,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,232,0,1
1780569526224,232,GET /api/todos,200,OK,Users 1-10,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,232,0,2
1780569526224,232,GET /api/todos,200,OK,Users 1-3,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,232,0,1
1780569526462,4,GET Frontend /,200,OK,Users 1-3,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569526462,4,GET Frontend /,200,OK,Users 1-2,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569526462,4,GET Frontend /,200,OK,Users 1-10,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569526449,128,GET /api/todos,401,Unauthorized,Users 1-9,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,128,0,2
1780569526577,3,GET Frontend /,200,OK,Users 1-9,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526227,354,POST /api/auth/login,200,OK,Users 1-8,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,354,0,2
1780569526228,353,POST /api/auth/login,200,OK,Users 1-5,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,353,0,2
1780569526451,138,GET /api/todos,200,OK,Users 1-4,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,138,0,2
1780569526451,139,GET /api/todos,200,OK,Users 1-1,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,139,0,2
1780569526451,141,GET /api/todos,200,OK,Users 1-7,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,141,0,2
1780569526451,142,GET /api/todos,200,OK,Users 1-6,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,142,0,2
1780569526590,3,GET Frontend /,200,OK,Users 1-4,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526590,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526597,3,GET Frontend /,200,OK,Users 1-7,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526597,6,GET Frontend /,200,OK,Users 1-6,text,true,,582,157,10,10,http://host.docker.internal:8080/,5,0,2
1780569526466,245,POST /api/auth/login,400,Bad Request,Users 1-2,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,245,0,2
1780569526466,248,POST /api/auth/login,200,OK,Users 1-3,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,247,0,2
1780569526467,247,POST /api/auth/login,200,OK,Users 1-10,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,246,0,1
1780569526581,134,GET /api/todos,200,OK,Users 1-8,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,134,0,2
1780569526581,135,GET /api/todos,200,OK,Users 1-5,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,135,0,2
1780569526716,3,GET Frontend /,200,OK,Users 1-8,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569526716,3,GET Frontend /,200,OK,Users 1-5,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526601,288,POST /api/auth/login,400,Bad Request,Users 1-7,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,288,0,2
1780569526711,242,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,242,0,2
1780569526580,375,POST /api/auth/login,200,OK,Users 1-9,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,375,0,2
1780569526594,361,POST /api/auth/login,200,OK,Users 1-1,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,361,0,1
1780569526593,362,POST /api/auth/login,200,OK,Users 1-4,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,362,0,2
1780569526603,353,POST /api/auth/login,200,OK,Users 1-6,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,353,0,2
1780569526890,66,GET /api/todos,401,Unauthorized,Users 1-7,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,66,0,2
1780569526953,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526714,243,GET /api/todos,200,OK,Users 1-10,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,243,0,2
1780569526714,244,GET /api/todos,200,OK,Users 1-3,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,244,0,2
1780569526956,4,GET Frontend /,200,OK,Users 1-7,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569526964,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526964,3,GET Frontend /,200,OK,Users 1-10,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569526719,362,POST /api/auth/login,200,OK,Users 1-8,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,362,0,2
1780569526719,362,POST /api/auth/login,200,OK,Users 1-5,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,362,0,2
1780569526955,130,GET /api/todos,200,OK,Users 1-4,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,130,0,2
1780569526955,131,GET /api/todos,200,OK,Users 1-9,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,130,0,2
1780569526955,131,GET /api/todos,200,OK,Users 1-1,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,131,0,2
1780569526956,131,GET /api/todos,200,OK,Users 1-6,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,131,0,1
1780569527086,3,GET Frontend /,200,OK,Users 1-9,text,true,,582,157,10,10,http://host.docker.internal:8080/,2,0,1
1780569527086,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569527086,3,GET Frontend /,200,OK,Users 1-4,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569527088,3,GET Frontend /,200,OK,Users 1-6,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569526967,231,POST /api/auth/login,400,Bad Request,Users 1-10,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,231,0,1
1780569526967,293,POST /api/auth/login,200,OK,Users 1-3,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,293,0,2
1780569526960,300,POST /api/auth/login,200,OK,Users 1-7,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,300,0,1
1780569526956,304,POST /api/auth/login,200,OK,Users 1-2,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,304,0,2
1780569527198,64,GET /api/todos,401,Unauthorized,Users 1-10,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,64,0,2
1780569527082,181,GET /api/todos,200,OK,Users 1-5,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,181,0,1
1780569527081,182,GET /api/todos,200,OK,Users 1-8,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,182,0,2
1780569527274,4,GET Frontend /,200,OK,Users 1-10,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569527274,4,GET Frontend /,200,OK,Users 1-8,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569527274,4,GET Frontend /,200,OK,Users 1-5,text,true,,582,157,10,10,http://host.docker.internal:8080/,4,0,2
1780569527089,409,POST /api/auth/login,200,OK,Users 1-4,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,409,0,2
1780569527089,409,POST /api/auth/login,200,OK,Users 1-9,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,409,0,2
1780569527089,409,POST /api/auth/login,200,OK,Users 1-1,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,409,0,2
1780569527091,407,POST /api/auth/login,200,OK,Users 1-6,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,407,0,1
1780569527278,220,POST /api/auth/login,400,Bad Request,Users 1-10,text,false,,274,240,10,10,http://host.docker.internal:3003/api/auth/login,220,0,2
1780569527261,239,GET /api/todos,200,OK,Users 1-3,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,239,0,2
1780569527261,240,GET /api/todos,200,OK,Users 1-7,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,240,0,2
1780569527261,240,GET /api/todos,200,OK,Users 1-2,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,240,0,2
1780569527501,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,1
1780569527501,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569527501,3,GET Frontend /,200,OK,Users 1-7,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569527278,343,POST /api/auth/login,200,OK,Users 1-5,text,true,,425,244,10,10,http://host.docker.internal:3003/api/auth/login,343,0,1
1780569527498,127,GET /api/todos,401,Unauthorized,Users 1-10,text,false,,281,190,10,10,http://host.docker.internal:3001/api/todos,127,0,2
1780569527498,128,GET /api/todos,200,OK,Users 1-1,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,128,0,2
1780569527498,130,GET /api/todos,200,OK,Users 1-9,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,130,0,2
1780569527498,130,GET /api/todos,200,OK,Users 1-6,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,130,0,3
1780569527498,131,GET /api/todos,200,OK,Users 1-4,text,true,,312,363,10,10,http://host.docker.internal:3001/api/todos,131,0,3
1780569527631,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
1780569527631,3,GET Frontend /,200,OK,Users 1-9,text,true,,582,157,10,10,http://host.docker.internal:8080/,3,0,2
