timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1780567721014,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721023,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721023,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721023,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721026,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721026,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721026,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,234,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721031,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721031,4,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721031,5,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,5,0,2
1780567721035,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721035,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721036,2,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,2,0,1
1780567721038,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721038,6,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721038,6,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,6,0,2
1780567721044,4,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721043,5,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721044,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,1
1780567721054,4,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,2
1780567721054,4,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,2
1780567721054,4,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,2
1780567721058,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721058,6,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,234,3,3,http://host.docker.internal:3003/api/auth/login,6,0,2
1780567721058,6,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,6,0,2
1780567721064,3,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721064,3,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721064,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721067,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,1
1780567721067,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,1
1780567721068,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,1
1780567721070,4,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721070,4,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721071,4,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721075,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721074,5,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,5,0,2
1780567721074,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,5,0,3
1780567721084,4,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,3
1780567721084,4,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,3
1780567721084,4,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,3
1780567721088,4,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,234,3,3,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721088,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721088,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721093,3,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721092,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721093,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721096,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721096,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721097,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,1
1780567721100,4,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721100,4,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721100,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721104,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,1
1780567721105,3,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721105,4,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721113,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721112,4,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,3
1780567721113,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,2
1780567721116,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721116,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,234,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721116,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721121,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721121,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,5,0,2
1780567721121,5,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,5,0,2
1780567721126,2,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,2,0,1
1780567721126,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,1
1780567721126,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,3,0,1
1780567721129,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721129,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721129,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721134,3,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,3,0,1
1780567721134,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721134,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721143,4,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,2
1780567721143,4,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,2
1780567721143,4,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,4,0,2
1780567721147,4,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721147,4,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,234,3,3,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721147,5,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,3,3,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721151,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,2
1780567721151,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,1
1780567721152,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,3,3,http://host.docker.internal:3001/api/todos,4,0,1
1780567721156,2,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,3,3,http://host.docker.internal:8080/,2,0,1
1780567721156,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721156,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721159,4,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721159,4,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,1
1780567721159,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721163,4,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721163,5,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721164,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721166,4,GET Frontend /,200,OK,Users 1-4,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721168,3,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721167,4,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721169,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721171,9,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,9,0,2
1780567721171,9,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,9,0,2
1780567721172,9,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,9,0,2
1780567721180,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,5,0,2
1780567721181,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,1
1780567721181,4,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721185,4,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,1
1780567721171,18,POST /api/auth/login,401,Unauthorized,Users 1-4,text,false,,275,234,4,4,http://host.docker.internal:3003/api/auth/login,18,0,2
1780567721185,4,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721189,5,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721190,4,GET /api/todos,401,Unauthorized,Users 1-4,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,1
1780567721189,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721192,4,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721194,4,GET Frontend /,200,OK,Users 1-4,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721194,5,GET /api/todos,401,Unauthorized,Users 1-1,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721194,5,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,5,0,2
1780567721197,4,POST /api/auth/login,401,Unauthorized,Users 1-2,text,false,,275,234,4,4,http://host.docker.internal:3003/api/auth/login,4,0,2
1780567721199,3,GET Frontend /,200,OK,Users 1-1,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721199,3,GET Frontend /,200,OK,Users 1-3,text,true,,582,125,4,4,http://host.docker.internal:8080/,3,0,1
1780567721198,5,POST /api/auth/login,401,Unauthorized,Users 1-4,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,1
1780567721201,5,GET /api/todos,401,Unauthorized,Users 1-2,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,5,0,2
1780567721202,5,POST /api/auth/login,401,Unauthorized,Users 1-3,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,5,0,2
1780567721203,4,GET /api/todos,401,Unauthorized,Users 1-4,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
1780567721202,6,POST /api/auth/login,401,Unauthorized,Users 1-1,text,false,,275,238,4,4,http://host.docker.internal:3003/api/auth/login,6,0,3
1780567721206,4,GET Frontend /,200,OK,Users 1-2,text,true,,582,125,4,4,http://host.docker.internal:8080/,4,0,2
1780567721207,4,GET /api/todos,401,Unauthorized,Users 1-3,text,false,,294,134,4,4,http://host.docker.internal:3001/api/todos,4,0,2
